"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US39153","Summit County, Ohio","235933","2445","5.5","1.0","3.3","0.6","6.2","1.1","7.6","1.0","12.6","1.4","17.9","1.5","13.5","1.7","16.7","1.6","8.4","1.1","8.4","0.9","69797","3127","94564","3378","32.4","(X)","(X)","(X)","(X)","(X)","141108","4039","3.3","1.2","1.7","0.6","3.3","1.1","5.0","1.1","8.8","1.4","17.0","1.8","15.8","2.3","20.8","2.1","11.7","1.5","12.6","1.5","91224","3023","117520","4969","(X)","(X)","32.3","(X)","(X)","(X)","102149","3574","1.4","0.6","0.9","0.5","1.5","0.7","2.7","0.9","7.0","1.3","14.9","2.0","16.2","2.4","24.1","2.6","14.3","1.9","17.0","1.8","110509","5347","137616","5993","(X)","(X)","(X)","(X)","(X)","(X)","94825","3820","9.6","1.6","6.1","1.2","10.8","2.0","11.5","1.8","18.8","2.5","19.5","2.6","9.1","1.8","9.6","2.4","3.1","1.2","2.0","0.5","44144","2715","57902","3739","(X)","(X)","(X)","(X)","31.4","(X)",
"0500000US39155","Trumbull County, Ohio","86737","1600","6.3","1.5","4.9","1.7","10.1","2.0","9.2","1.7","12.2","1.8","19.3","2.2","12.5","2.0","14.0","2.4","7.2","1.5","4.4","1.1","59073","4598","76010","4142","36.1","(X)","(X)","(X)","(X)","(X)","50271","2666","1.2","0.6","2.5","1.3","5.5","1.8","6.7","2.1","12.3","2.8","21.0","2.8","16.4","2.6","18.0","3.1","10.3","2.3","6.2","1.6","76094","5548","93793","5772","(X)","(X)","39.7","(X)","(X)","(X)","35538","2387","0.8","0.5","0.5","0.6","2.6","1.1","3.3","1.8","8.8","3.0","22.5","3.1","17.4","3.2","22.2","3.7","13.7","3.2","8.3","2.2","91372","6652","N","N","(X)","(X)","(X)","(X)","(X)","(X)","36466","2757","13.4","3.2","9.0","3.6","16.9","3.7","13.5","3.2","14.1","2.9","15.3","3.2","6.9","2.7","7.6","2.8","1.6","1.1","1.7","1.4","32125","4027","47566","5810","(X)","(X)","(X)","(X)","30.3","(X)",
"0500000US39157","Tuscarawas County, Ohio","38922","963","4.8","2.0","5.6","2.4","5.3","2.1","7.8","2.1","12.5","3.0","21.8","3.4","12.5","2.3","16.4","3.1","7.2","2.0","6.1","2.0","65805","3400","83879","5631","33.7","(X)","(X)","(X)","(X)","(X)","23444","1927","2.0","1.8","3.2","2.6","1.6","0.8","6.2","2.5","9.6","2.5","18.2","3.5","16.3","3.0","24.7","5.1","9.8","3.0","8.4","3.2","82964","9346","101361","6406","(X)","(X)","35.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","100498","5921","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15478","1672","9.1","4.7","9.5","4.3","11.4","4.9","12.4","4.0","18.7","5.9","23.8","6.2","7.5","3.6","3.6","1.8","2.2","1.7","1.9","1.6","39929","7862","53422","9530","(X)","(X)","(X)","(X)","30.5","(X)",
"0500000US39159","Union County, Ohio","25932","486","2.1","1.8","2.2","1.8","2.9","1.4","2.9","1.6","7.7","3.0","14.3","3.3","9.7","2.8","24.4","4.0","14.3","3.9","19.5","4.3","122893","15390","145379","13945","26.7","(X)","(X)","(X)","(X)","(X)","19998","1033","0.7","0.7","0.5","0.6","2.5","1.6","2.2","1.8","7.4","4.2","14.0","4.0","8.5","3.2","22.0","4.5","17.8","4.9","24.5","5.5","139073","10533","161234","17163","(X)","(X)","27.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","150106","13888","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5934","984","7.2","6.9","8.0","7.8","4.6","3.5","5.1","3.5","15.8","7.7","26.5","9.6","14.4","6.3","12.7","6.8","2.8","2.8","2.8","2.8","56346","6840","76590","22183","(X)","(X)","(X)","(X)","23.3","(X)",
"0500000US39165","Warren County, Ohio","95116","1169","3.1","1.0","2.0","1.0","4.3","1.2","4.7","1.2","6.1","1.3","12.8","2.0","12.4","2.0","19.7","2.1","13.5","2.1","21.4","2.2","111952","7729","139013","7331","33.6","(X)","(X)","(X)","(X)","(X)","69295","2619","1.7","1.1","0.6","0.3","2.8","1.0","2.0","0.8","4.0","1.4","10.9","2.2","11.4","2.1","22.4","2.8","17.2","2.6","27.2","2.6","134903","8348","163282","8871","(X)","(X)","34.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","150887","6230","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25821","2603","7.2","2.7","5.9","3.4","9.3","3.4","11.7","3.7","11.9","3.1","18.7","4.7","15.8","4.2","11.1","3.6","3.9","2.6","4.5","2.9","53744","3565","69814","9183","(X)","(X)","(X)","(X)","28.7","(X)",
"0500000US39169","Wayne County, Ohio","45213","940","4.6","1.9","3.0","1.3","5.4","1.8","8.7","2.3","11.8","2.7","20.5","3.0","15.3","2.5","14.5","2.8","9.9","2.3","6.4","1.6","68401","7121","90699","6136","36.6","(X)","(X)","(X)","(X)","(X)","30127","1582","4.1","2.3","2.0","1.8","3.2","1.4","3.5","1.8","9.1","3.0","20.6","3.6","17.0","3.1","18.3","3.6","13.4","3.5","8.8","2.2","84478","6269","107832","7065","(X)","(X)","39.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92960","5459","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15086","1854","7.2","4.0","5.3","2.7","11.9","4.6","18.3","5.5","18.0","5.4","19.4","5.9","10.9","4.1","4.9","2.6","2.5","2.0","1.6","1.4","41316","4198","52691","5833","(X)","(X)","(X)","(X)","30.1","(X)",
"0500000US39173","Wood County, Ohio","54405","1444","4.1","1.3","4.9","1.8","8.4","2.4","6.4","2.3","10.2","2.3","15.9","2.3","12.7","2.0","18.5","2.9","9.1","2.0","9.6","1.8","75066","6203","98475","5186","35.1","(X)","(X)","(X)","(X)","(X)","31772","1799","3.3","2.2","0.9","1.0","2.0","1.0","4.1","2.1","5.4","1.6","16.3","3.4","13.9","3.2","26.1","4.0","12.4","2.5","15.4","3.0","103839","6979","128606","7917","(X)","(X)","33.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","123077","6516","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22633","1884","7.7","2.8","10.5","4.1","17.9","5.2","9.9","4.0","16.6","4.2","15.5","4.4","8.6","2.8","8.0","2.4","3.8","2.1","1.6","1.2","37453","4790","52731","5296","(X)","(X)","(X)","(X)","36.2","(X)",
"0500000US40017","Canadian County, Oklahoma","59786","1171","2.0","0.7","1.7","0.7","4.8","1.1","5.9","1.2","9.5","2.2","16.2","2.7","15.4","2.5","22.7","2.5","10.1","1.8","11.7","2.0","90915","5106","115619","6753","36.2","(X)","(X)","(X)","(X)","(X)","44405","2089","1.4","0.7","0.5","0.4","2.5","1.0","5.2","1.5","6.3","2.0","14.4","2.6","15.2","2.6","27.7","3.2","12.8","2.4","14.1","2.4","107035","3865","131122","7919","(X)","(X)","36.7","(X)","(X)","(X)","34625","1995","0.2","0.2","0.1","0.1","1.2","0.8","2.4","1.5","5.0","2.1","12.1","2.5","17.7","3.2","30.8","3.7","14.5","2.6","16.0","2.5","112348","2523","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15381","1852","4.3","2.1","5.2","2.5","12.0","3.4","8.9","3.6","19.7","5.7","23.3","6.1","14.9","4.9","6.6","3.3","2.3","1.6","2.8","1.9","49922","5280","64919","8388","(X)","(X)","(X)","(X)","33.0","(X)",
"0500000US40027","Cleveland County, Oklahoma","121003","1572","5.6","1.1","2.1","0.7","5.1","1.3","6.2","1.3","10.4","1.9","19.6","2.3","14.3","1.9","19.8","2.1","9.0","1.5","7.9","1.3","78073","5473","97359","4110","37.7","(X)","(X)","(X)","(X)","(X)","78478","3157","3.5","1.5","1.4","0.7","3.0","1.0","4.5","1.5","8.4","2.1","18.5","2.5","14.7","2.5","23.4","2.4","11.7","2.0","10.9","1.8","91397","4315","113427","5507","(X)","(X)","39.3","(X)","(X)","(X)","56271","2926","1.1","0.8","0.4","0.3","1.8","1.0","2.9","1.1","5.6","1.6","15.9","2.4","14.8","2.8","28.0","3.2","14.5","2.7","15.0","2.4","110346","7166","N","N","(X)","(X)","(X)","(X)","(X)","(X)","42525","2854","11.2","2.5","3.6","1.7","9.7","2.6","10.5","2.8","14.7","3.7","21.7","3.6","12.9","2.6","10.5","3.0","2.9","1.6","2.3","1.0","50245","5337","62577","5574","(X)","(X)","(X)","(X)","34.1","(X)",
"0500000US40031","Comanche County, Oklahoma","45038","812","6.1","1.2","5.1","1.1","8.4","1.4","6.6","1.4","11.8","1.7","21.7","2.1","13.8","1.9","16.1","2.2","6.3","1.4","4.2","1.1","62228","2623","77542","3778","32.7","(X)","(X)","(X)","(X)","(X)","28865","1142","4.2","1.2","2.7","1.1","5.9","1.7","5.7","1.6","10.2","2.0","21.0","2.6","15.1","2.9","20.3","3.2","9.0","2.1","5.8","1.6","75467","4664","91824","5281","(X)","(X)","35.5","(X)","(X)","(X)","19659","1009","1.2","0.8","0.9","0.7","3.0","1.4","2.4","1.2","6.7","2.1","20.1","3.2","17.1","3.5","28.0","4.4","12.2","2.7","8.3","2.3","96997","5555","112282","7108","(X)","(X)","(X)","(X)","(X)","(X)","16173","1106","10.7","2.4","10.1","2.8","12.8","2.9","8.7","2.5","15.0","3.2","23.4","4.1","10.1","2.7","7.1","2.2","1.5","1.1","0.7","0.7","41177","2998","48296","3141","(X)","(X)","(X)","(X)","26.9","(X)",
"0500000US40037","Creek County, Oklahoma","28923","506","6.1","1.6","3.5","1.3","6.9","1.9","11.6","2.3","10.4","2.0","22.1","3.1","10.0","2.2","17.6","2.7","6.3","1.6","5.4","1.6","61350","2445","83016","5412","32.7","(X)","(X)","(X)","(X)","(X)","19573","945","3.4","1.4","1.5","1.0","5.0","2.2","8.6","2.5","7.5","2.0","24.1","4.0","11.7","2.8","22.8","3.7","8.1","2.3","7.3","2.1","74730","6660","96354","5580","(X)","(X)","34.1","(X)","(X)","(X)","14883","980","1.4","1.1","1.1","1.0","3.9","1.8","7.1","2.5","5.8","1.8","22.9","4.2","13.2","3.2","26.1","3.9","10.1","3.0","8.5","2.8","87207","8624","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9350","952","12.8","4.4","7.8","3.2","11.3","3.8","18.1","4.7","16.9","4.7","19.1","4.5","6.1","3.2","4.8","2.7","1.9","1.5","1.1","1.1","34926","6268","51324","10384","(X)","(X)","(X)","(X)","28.7","(X)",
"0500000US40101","Muskogee County, Oklahoma","25487","626","8.8","2.5","7.5","2.5","9.8","2.5","8.5","2.4","10.7","2.4","18.6","3.3","11.7","2.6","16.8","3.3","5.1","2.0","2.6","1.3","55593","4148","70321","6255","38.9","(X)","(X)","(X)","(X)","(X)","16861","1066","4.4","1.9","2.9","1.7","7.0","2.6","8.6","2.7","10.6","3.2","18.7","4.0","14.5","3.7","22.3","4.7","7.1","3.0","3.9","1.9","70242","8708","86955","8498","(X)","(X)","41.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82374","4184","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8626","972","18.3","6.8","17.8","6.5","16.1","4.8","9.8","4.2","10.9","4.6","15.9","5.8","5.9","3.0","5.2","3.7","0.2","0.4","0.0","1.4","23452","5902","34123","5438","(X)","(X)","(X)","(X)","32.1","(X)",
"0500000US40109","Oklahoma County, Oklahoma","338190","3017","7.2","0.9","3.9","0.7","6.8","0.9","6.5","0.8","12.0","1.0","17.9","1.3","13.0","1.0","16.2","1.0","7.4","0.7","9.0","0.8","67767","2271","97420","3182","36.6","(X)","(X)","(X)","(X)","(X)","200533","5764","4.5","1.0","1.7","0.5","4.4","0.9","4.6","1.0","10.4","1.3","16.3","1.6","14.1","1.3","20.9","1.5","10.0","1.2","13.1","1.2","88711","4099","120617","4972","(X)","(X)","39.1","(X)","(X)","(X)","141363","5555","1.5","0.5","0.7","0.3","1.9","0.7","3.1","0.9","6.9","1.1","15.6","1.8","14.3","1.4","25.4","2.0","13.0","1.5","17.6","1.7","111671","3780","145168","6303","(X)","(X)","(X)","(X)","(X)","(X)","137657","5755","12.0","1.6","7.6","1.3","10.8","1.8","9.5","1.6","14.9","1.8","20.4","1.9","10.7","1.7","8.6","1.1","2.8","0.8","2.6","0.8","44034","2435","60835","3613","(X)","(X)","(X)","(X)","32.1","(X)",
"0500000US40119","Payne County, Oklahoma","33188","1179","11.9","3.3","6.3","2.8","5.5","1.9","10.5","3.1","13.5","2.7","16.7","3.6","10.2","2.8","11.5","2.8","7.0","2.9","6.8","2.4","52099","3999","84747","13680","34.8","(X)","(X)","(X)","(X)","(X)","15679","1391","3.7","2.0","2.2","2.4","2.7","2.5","4.9","2.6","9.8","3.5","17.4","5.3","13.8","4.1","21.7","5.7","12.5","5.4","11.3","3.6","93710","11984","127482","22634","(X)","(X)","35.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","112670","11770","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17509","1504","20.0","5.8","9.7","4.9","7.9","2.8","16.2","5.3","16.4","4.1","15.9","4.6","8.1","3.7","2.5","2.0","0.5","0.6","2.8","2.7","31918","3332","44587","8566","(X)","(X)","(X)","(X)","32.2","(X)",
"0500000US40125","Pottawatomie County, Oklahoma","27318","549","6.4","1.9","5.0","1.4","9.5","2.2","8.6","1.8","11.4","2.2","18.4","2.7","14.8","2.6","15.5","2.4","5.7","1.8","4.7","1.6","61352","4203","77732","6122","40.8","(X)","(X)","(X)","(X)","(X)","17331","1093","3.6","1.6","2.5","1.5","4.2","1.8","4.6","1.5","12.3","3.1","21.5","4.1","16.3","3.5","21.8","3.5","7.2","2.3","6.1","2.1","77959","6670","93998","9238","(X)","(X)","41.6","(X)","(X)","(X)","12191","1057","0.8","0.8","0.4","0.7","2.9","2.1","2.4","1.3","7.9","2.6","19.2","4.1","21.4","4.9","27.4","4.7","9.1","3.1","8.6","2.9","93210","9515","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9987","1026","12.9","4.2","9.9","3.3","18.0","4.9","16.2","4.4","12.1","3.5","13.8","3.5","8.8","4.0","2.8","2.1","3.1","2.2","2.2","2.6","31380","4882","45320","6370","(X)","(X)","(X)","(X)","37.1","(X)",
"0500000US40131","Rogers County, Oklahoma","38524","487","2.8","0.9","2.2","0.9","4.9","1.3","7.3","1.7","12.6","2.1","17.3","2.8","14.7","1.8","18.8","2.5","10.1","1.8","9.1","1.9","80449","4443","104972","7980","36.8","(X)","(X)","(X)","(X)","(X)","27314","1222","2.1","1.0","1.0","0.7","2.0","1.1","4.9","1.7","10.8","2.4","17.2","2.8","15.9","2.3","21.7","2.9","12.3","2.4","12.0","2.6","92105","6108","119731","9765","(X)","(X)","38.3","(X)","(X)","(X)","21078","1073","0.5","0.5","0.8","0.7","0.9","0.8","2.6","1.5","8.7","2.3","15.6","3.3","15.6","2.5","25.3","3.5","15.0","2.9","14.9","3.1","113695","9168","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11210","1133","5.2","2.5","5.3","2.7","12.9","3.9","14.0","4.2","19.1","5.2","16.2","5.0","10.5","3.4","9.9","3.7","4.8","2.1","2.1","2.0","42215","3498","65130","13656","(X)","(X)","(X)","(X)","30.2","(X)",
"0500000US40143","Tulsa County, Oklahoma","281003","1397","5.8","0.6","3.2","0.5","6.7","0.6","7.9","0.7","11.5","0.8","17.9","0.9","13.0","0.8","16.6","1.0","7.5","0.6","9.8","0.6","69951","1392","97969","2370","34.9","(X)","(X)","(X)","(X)","(X)","172274","3121","3.6","0.5","1.8","0.4","4.3","0.6","5.4","0.7","8.6","0.9","17.8","0.9","13.7","1.2","20.5","1.3","10.5","0.9","13.9","0.9","90727","2205","119720","3272","(X)","(X)","36.2","(X)","(X)","(X)","122641","3186","1.3","0.4","1.0","0.4","2.0","0.5","3.4","0.7","6.6","0.9","16.2","1.1","14.6","1.3","23.1","1.6","13.4","1.3","18.5","1.3","108409","3129","141310","4508","(X)","(X)","(X)","(X)","(X)","(X)","108729","3146","10.4","1.4","5.8","1.0","11.1","1.3","12.4","1.3","17.0","1.4","17.8","1.6","11.3","1.2","9.3","1.1","2.5","0.6","2.5","0.6","43379","2174","59426","3052","(X)","(X)","(X)","(X)","32.1","(X)",
"0500000US40145","Wagoner County, Oklahoma","33344","530","4.5","1.5","2.1","0.9","4.3","1.4","4.5","1.2","13.3","2.3","16.7","2.3","13.9","2.5","22.0","3.2","11.1","2.4","7.5","2.0","81734","7022","103157","8099","38.5","(X)","(X)","(X)","(X)","(X)","25217","1190","2.6","1.4","0.7","0.5","3.4","1.5","4.6","1.4","12.9","3.0","14.7","2.6","13.8","2.9","24.0","3.8","14.1","3.0","9.1","2.5","96039","7405","115646","10308","(X)","(X)","38.7","(X)","(X)","(X)","19714","1203","1.7","1.4","0.7","0.7","1.8","1.3","2.4","1.2","9.9","2.9","14.8","3.4","14.6","3.4","26.2","4.5","17.1","3.5","10.7","3.1","102373","5784","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8127","1069","10.9","3.8","6.8","3.4","7.2","3.6","7.2","3.3","16.8","4.7","22.2","5.8","13.7","4.8","12.2","7.1","1.4","1.7","1.7","2.3","50678","5470","57165","6684","(X)","(X)","(X)","(X)","34.3","(X)",
"0500000US41003","Benton County, Oregon","39411","979","8.4","2.1","3.0","1.5","7.7","2.4","6.5","1.9","9.5","2.3","13.5","3.0","8.1","2.1","18.4","2.7","9.3","2.2","15.5","2.9","79179","9019","127701","16849","29.2","(X)","(X)","(X)","(X)","(X)","22705","1400","4.5","2.6","0.3","0.4","3.8","2.5","4.3","2.1","7.2","3.1","9.5","2.9","8.1","2.5","24.4","3.9","14.2","3.6","23.6","4.1","118503","10779","177140","28476","(X)","(X)","26.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","137257","10926","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16706","1415","14.3","3.7","6.7","3.3","12.7","4.4","9.3","3.2","12.7","3.6","19.1","5.3","8.1","3.2","10.6","3.1","2.8","2.0","3.8","3.1","43131","7694","57086","6980","(X)","(X)","(X)","(X)","31.6","(X)",
"0500000US41005","Clackamas County, Oregon","166100","2571","4.2","1.0","1.7","0.6","4.2","1.0","3.9","0.9","8.0","1.3","13.4","1.3","12.4","1.6","18.6","1.7","14.1","1.5","19.3","1.4","103827","4632","139737","7333","31.2","(X)","(X)","(X)","(X)","(X)","114666","3957","3.2","1.2","1.1","0.5","1.7","0.7","2.9","1.0","6.3","1.4","11.1","1.6","11.1","1.7","21.0","2.3","17.2","2.0","24.4","2.0","127434","6584","160203","7220","(X)","(X)","30.8","(X)","(X)","(X)","91646","3788","1.5","0.9","0.5","0.3","1.0","0.5","2.3","1.1","4.6","1.3","9.9","1.7","10.4","1.9","21.1","2.4","19.8","2.4","29.0","2.4","147388","5095","177327","7653","(X)","(X)","(X)","(X)","(X)","(X)","51434","3097","7.1","1.8","3.3","1.8","10.3","2.6","7.7","2.1","13.2","2.8","17.9","2.5","14.8","3.1","13.7","2.4","5.5","1.5","6.6","1.7","62237","8802","81991","6666","(X)","(X)","(X)","(X)","28.1","(X)",
"0500000US41017","Deschutes County, Oregon","88483","2401","3.1","1.1","1.9","1.0","4.0","1.1","5.6","1.4","9.1","1.7","12.8","2.1","13.1","2.2","23.9","2.9","10.4","1.8","16.1","1.9","100742","6280","127839","6291","33.5","(X)","(X)","(X)","(X)","(X)","56686","2772","2.0","1.1","0.6","0.4","2.3","1.3","3.8","1.4","6.9","2.1","11.8","2.3","14.8","2.9","24.6","3.3","13.4","2.5","19.8","2.5","114002","6268","145874","7788","(X)","(X)","31.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","130574","6626","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31797","2765","5.3","2.3","4.6","2.6","8.0","2.7","9.2","3.2","14.4","3.8","14.7","3.6","13.1","3.9","18.1","4.4","3.4","1.7","9.1","2.9","65004","8729","88943","11119","(X)","(X)","(X)","(X)","33.9","(X)",
"0500000US41019","Douglas County, Oregon","49106","955","6.7","2.3","3.2","1.5","8.5","2.1","8.0","2.6","13.5","3.0","19.0","3.2","15.1","3.2","14.6","3.0","8.2","1.9","3.2","1.1","60930","4141","79712","6618","37.6","(X)","(X)","(X)","(X)","(X)","33506","2170","3.6","1.7","1.2","0.8","5.0","2.2","6.7","2.7","14.5","3.8","20.9","3.4","16.9","3.9","17.9","4.0","9.1","2.3","4.1","1.5","72597","7380","91315","8042","(X)","(X)","39.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86670","7354","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15600","1992","15.4","5.7","7.8","4.3","16.2","4.7","11.4","4.7","14.5","5.0","14.1","5.1","9.1","4.8","8.1","3.8","2.7","1.7","0.7","0.8","34492","5480","46990","5935","(X)","(X)","(X)","(X)","32.5","(X)",
"0500000US41029","Jackson County, Oregon","94053","1303","4.4","1.4","4.2","1.4","6.6","1.4","8.1","2.0","13.3","2.4","13.6","2.1","13.9","2.0","16.8","2.6","9.8","1.9","9.2","1.7","74653","4706","98702","6310","34.4","(X)","(X)","(X)","(X)","(X)","56058","2694","3.3","1.6","1.5","1.0","3.6","1.3","4.7","2.1","10.7","3.0","13.6","2.7","16.2","3.1","20.4","2.9","13.8","2.8","12.1","2.3","93001","5513","117898","8098","(X)","(X)","36.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","107908","7134","N","N","(X)","(X)","(X)","(X)","(X)","(X)","37995","2623","7.5","2.7","8.4","3.2","10.6","2.6","13.8","3.3","17.8","4.1","13.0","3.0","11.0","2.9","11.2","4.2","2.2","1.2","4.6","2.2","42752","3831","66655","9257","(X)","(X)","(X)","(X)","31.4","(X)",
"0500000US41033","Josephine County, Oregon","36631","1232","4.4","2.2","4.0","1.9","10.5","3.6","6.5","2.2","17.0","5.4","17.7","4.5","12.3","3.7","16.1","3.8","4.5","1.9","7.0","2.5","59711","10516","82577","8796","38.1","(X)","(X)","(X)","(X)","(X)","23548","1765","2.5","2.2","3.5","2.8","5.4","2.4","8.5","4.1","14.6","7.1","16.8","5.8","13.9","4.5","18.2","4.5","6.1","2.7","10.4","3.8","72692","10368","97126","11711","(X)","(X)","38.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85052","15340","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13083","1694","9.1","4.3","7.8","4.3","19.8","7.4","6.9","3.7","20.5","7.6","16.8","6.0","8.3","5.4","8.8","5.3","1.8","2.1","0.3","0.6","37625","5271","47624","6939","(X)","(X)","(X)","(X)","37.3","(X)",
"0500000US41035","Klamath County, Oregon","30192","1079","7.3","2.8","4.3","1.9","9.2","2.9","10.1","3.2","9.1","2.9","18.4","3.9","11.6","3.3","15.7","4.1","6.7","2.6","7.4","3.0","66338","6433","83333","8907","39.7","(X)","(X)","(X)","(X)","(X)","19764","1691","1.2","1.1","1.1","1.2","7.4","3.6","6.7","3.1","10.9","4.8","18.3","4.9","13.2","3.9","21.3","5.4","9.2","3.8","10.6","4.2","81722","8538","104371","11350","(X)","(X)","42.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86069","7920","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10428","1553","19.9","7.6","10.4","4.8","11.6","6.7","17.2","6.8","8.7","3.7","16.8","6.1","8.6","6.6","5.1","3.5","0.7","1.1","0.9","1.2","31222","5984","40210","6357","(X)","(X)","(X)","(X)","33.1","(X)",
"0500000US41039","Lane County, Oregon","162496","2071","5.8","1.2","4.5","1.0","6.8","1.1","7.2","1.1","12.1","1.4","14.6","1.4","14.3","1.4","18.6","1.7","9.4","1.3","6.8","1.1","73476","3688","90434","3402","34.7","(X)","(X)","(X)","(X)","(X)","93760","3864","2.6","1.1","2.5","1.2","3.4","1.1","4.9","1.2","11.2","1.8","15.4","1.7","15.0","2.0","23.8","2.4","11.6","1.9","9.6","1.7","91916","2789","108261","5069","(X)","(X)","37.2","(X)","(X)","(X)","70032","4010","0.5","0.4","2.0","1.2","2.4","0.9","3.5","1.0","9.3","1.7","13.2","2.2","16.5","2.4","26.2","2.7","14.2","2.5","12.2","2.1","103797","4963","N","N","(X)","(X)","(X)","(X)","(X)","(X)","68736","3989","11.0","2.3","7.5","2.0","11.3","2.1","10.6","2.0","14.0","2.5","15.4","2.4","12.6","2.6","10.0","2.0","4.9","1.7","2.7","0.9","45656","4148","62113","3595","(X)","(X)","(X)","(X)","30.5","(X)",
